title,price,link
El Salvador Billete 50 Colones 1995 P-143a UNC (Serie GB) (Certificado),"$250,00",https://www.argcollectibles.com/producto/el-salvador-billete-50-colones-1995-p-143a-unc-serie-gb-certificado/
Argentina Billete 50 Pesos 1937 P-254/BOT-1889 F+ (Serie D),"$50,00",https://www.argcollectibles.com/producto/argentina-billete-50-pesos-1937-p-254-bot-1889-f-serie-d/
Argentina Billete 100 Pesos 1971 P-291/BOT-2384 UNC (Reposicion),"$150,00",https://www.argcollectibles.com/producto/argentina-billete-100-pesos-1971-p-291-bot-2384-unc-reposicion/
Chile Billete 280 Test Note 2023 Casa de la Moneda UNC (Mujeres Valiosas),"$40,00",https://www.argcollectibles.com/producto/chile-billete-280-test-note-2023-casa-de-la-moneda-unc-mujeres-valiosas/
El Salvador Billete 25 Colones 1999 P-155 AU (Serie O),"$80,00",https://www.argcollectibles.com/producto/el-salvador-billete-25-colones-1999-p-155-au-serie-o-2/
Argentina Billete 200 pesos 2020 P-364/BOT-5615 UNC (Reposicion),"$15,00",https://www.argcollectibles.com/producto/argentina-billete-200-pesos-2020-p-364-bot-5615-unc-reposicion/
Peru Billete 50.000 Soles 1984 P-125 AU,"$15,00",https://www.argcollectibles.com/producto/peru-billete-50-000-soles-1984-p-125-au/
Escocia Billete 5 Pounds 2005 P-364 / 500 Aniversario Surgeons UNC,"$30,00",https://www.argcollectibles.com/producto/escocia-billete-5-pounds-2005-p-364-500-aniversario-surgeons-unc/
Argentina Billete 20 Pesos 2004 P-355/BOT-3514 UNC (Serie B),"$25,00",https://www.argcollectibles.com/producto/argentina-billete-20-pesos-2004-p-355-bot-3514-unc-serie-b/
Argentina Billete 20 Pesos 2008 P-355/BOT-3520 UNC (Serie C),"$10,00",https://www.argcollectibles.com/producto/argentina-billete-20-pesos-2008-p-355-bot-3520-unc-serie-c/
Argentina Billete 10 pesos 2009 P-354/BOT-3431 UNC (Serie J),"$4,00",https://www.argcollectibles.com/producto/argentina-billete-10-pesos-2009-p-354-bot-3431-unc-serie-j/
Argentina Billete 10 Pesos 1998 P-348/BOT-3401 UNC (Serie A),"$25,00",https://www.argcollectibles.com/producto/argentina-billete-10-pesos-1998-p-348-bot-3401-unc-serie-a/
Argentina Billete 20 Pesos 1992 P-343a/BOT-3051 XF+ (Serie A),"$25,00",https://www.argcollectibles.com/producto/argentina-billete-20-pesos-1992-p-343a-bot-3051-xf-serie-a/
Argentina Billete 10 Pesos 1995 P-342b/BOT-3045 VF (Serie D),"$5,00",https://www.argcollectibles.com/producto/argentina-billete-10-pesos-1995-p-342b-bot-3045-vf-serie-d/
Argentina Billete 10 Pesos 1994 P-342b/BOT-3042 VF (Serie B),"$4,00",https://www.argcollectibles.com/producto/argentina-billete-10-pesos-1994-p-342b-bot-3042-vf-serie-b/
Argentina Billete 1 Peso 1993 P-339b/BOT-3006 XF+ (Serie B),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-1-peso-1993-p-339b-bot-3006-xf-serie-b/
Argentina Billete 100 Australes 1989 P-327b/BOT-2843 UNC (Serie B),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-100-australes-1989-p-327b-bot-2843-unc-serie-b/
Argentina Billete 10 Australes 1985 P-322/BOT-2705 XF+ (Serie A),"$5,00",https://www.argcollectibles.com/producto/argentina-billete-10-australes-1985-p-322-bot-2705-xf-serie-a/
Argentina Billete 10 Australes 1985 P-322/BOT-2705 VF+ (Serie A),"$2,00",https://www.argcollectibles.com/producto/argentina-billete-10-australes-1985-p-322-bot-2705-vf-serie-a/
